episode,episode-rewards,num-steps
1213,276.650593402845,86
1214,311.050400374144,105
1215,316.778208897879,124
1216,253.987520855829,46
1217,-138.457048970431,89
1218,333.801296624192,193
1219,267.041185499265,51
1220,-180.806000192139,55
1221,249.498276185277,52
1222,293.255899833103,84
1223,273.844472258747,60
1224,269.822587944771,56
1225,317.304600626976,106
1226,-148.980877789525,168
1227,234.477495445437,22
1228,-135.740313626755,57
1229,334.614547448802,127
1230,351.54502914858,238
1231,312.046819153319,110
1232,231.654281296729,75
1233,-134.381168188175,113
1234,339.540901234994,148
1235,262.37601729093,81
1236,300.49189745836,163
1237,-139.90619037841,136
1238,285.055174698703,79
1239,296.45587769263,109
1240,-205.431432986897,12
1241,263.542077188149,51
1242,240.660158787812,55
1243,-173.887418020037,32
1244,266.498589550711,79
1245,254.171058967868,50
1246,288.239911896658,92
1247,286.229407892278,85
1248,295.266620660011,60
1249,255.752871124675,63
1250,231.64900120772,53
1251,272.879824967687,174
1252,358.218462509841,228
1253,226.429742257482,47
1254,-151.09220191894,53
1255,354.224520998434,189
1256,350.637782996652,169
1257,279.011562763403,63
1258,308.197879659697,106
1259,320.027935852581,214
1260,-164.935939460603,86
1261,-119.74461769783,160
1262,-99.2940820025257,142
1263,358.803609301385,151
1264,333.733493198116,235
1265,295.08882167086,171
1266,251.37919616284,58
1267,350.983854520839,170
1268,389.682582736616,400
1269,346.095912073256,127
1270,297.819035172148,99
1271,358.165738115108,172
1272,234.336547081043,36
1273,266.948170019064,45
1274,281.201797146483,66
1275,301.204782576306,89
1276,295.32247321794,93
1277,250.620354418721,82
1278,337.814842154257,244
1279,-156.402627893382,53
1280,312.361769654879,182
1281,322.04341867465,107
1282,294.690907751703,84
1283,285.789812000128,74
1284,260.811266472723,48
1285,243.394419114581,40
1286,236.642310591509,39
1287,305.718501654475,72
1288,305.327261565805,96
1289,275.164018173042,64
1290,284.580033121572,79
1291,332.470473687024,130
1292,-162.975141449738,49
1293,86.7441619735029,83
1294,345.137859593977,119
1295,291.770782936898,124
1296,235.343561316407,25
1297,325.106574312286,109
1298,265.235029380577,49
1299,257.336135988922,76
1300,240.634567219034,95
1301,353.41341418362,173
1302,-157.803590856029,49
1303,366.182662131605,271
1304,291.13619551305,79
1305,238.012626568046,35
1306,321.784498391707,115
1307,350.276355664049,157
1308,305.861986928813,114
1309,326.581852730399,155
1310,407.425868831541,223
1311,266.654433851321,55
1312,271.834825930549,61
1313,278.021729051052,69
1314,306.594163814368,93
1315,300.80810994604,107
1316,289.784805183158,91
1317,289.728696147087,94
1318,227.011620183396,34
1319,-102.447255709154,123
1320,340.6625070759,168
1321,385.594790543687,151
1322,245.913093788066,92
1323,284.53394325084,113
1324,330.248238519046,252
1325,301.195865842774,107
1326,286.399519458381,61
1327,299.736413935255,112
1328,318.854574536719,166
1329,245.905309576804,41
1330,228.604384745953,59
1331,-182.079308638367,46
1332,258.293859198033,50
1333,293.184823660185,75
1334,259.028509975409,48
1335,261.163155587733,51
1336,284.833436669857,80
1337,241.377650822113,28
1338,358.088005731094,196
1339,229.033578185301,33
1340,258.431955852956,66
1341,336.612957220534,129
1342,251.143258469761,49
1343,-150.271009054218,84
1344,317.215571301761,111
1345,366.583637540664,169
1346,372.691466801082,222
1347,286.881043595356,74
1348,338.365345049836,280
1349,350.988395857632,128
1350,-161.198943962053,143
1351,262.821616345247,66
1352,315.174548734737,78
1353,357.654246077655,198
1354,358.84991090296,150
1355,333.795283307518,118
1356,298.092796720384,73
1357,-67.3092085498978,129
1358,364.03323369093,198
1359,280.261708538795,49
1360,296.65961055294,132
1361,391.078995374386,271
1362,269.564912133186,65
1363,349.075367787624,317
1364,284.34003871711,108
1365,267.115917814984,65
1366,241.416425856927,58
1367,321.621591020665,125
1368,268.312883596206,70
1369,308.856607492896,148
1370,390.4767965932,232
1371,412.972567548111,289
1372,348.635444271751,156
1373,280.535581516254,118
1374,276.179026539274,70
1375,323.768928274554,183
1376,302.429880283142,97
1377,-153.294346943309,99
1378,360.103426194792,236
1379,11.9564832398004,23
1380,-146.405726423501,83
1381,318.549240481752,99
1382,372.879389471004,250
1383,284.601492900146,72
1384,336.331552358119,200
1385,377.125444770766,190
1386,-186.892721343319,45
1387,271.545008504697,62
1388,336.455318120325,202
1389,-132.826974763447,182
1390,252.444603661737,82
1391,272.561936310999,77
1392,278.146466101695,80
1393,317.024497922156,143
1394,-176.4104832455,86
1395,290.85937403887,74
1396,311.836660889325,78
1397,240.926405786426,58
1398,288.97984568709,75
1399,248.266353500597,39
1400,250.028751217793,39
1401,302.962630731453,96
1402,313.498403484449,130
1403,388.843786144616,268
1404,327.382544194463,100
1405,236.016802552361,42
1406,263.954785341545,82
1407,277.487787445114,97
1408,333.445708948343,115
1409,362.978775077172,160
1410,-174.618450110036,45
1411,315.745846578984,99
1412,294.947714032157,80
1413,421.850042541219,563
1414,264.725757407367,77
1415,316.364452878144,86
1416,293.308617450226,120
1417,292.320461689392,94
1418,231.314945017163,44
1419,-177.441544860809,59
1420,296.040253138212,126
1421,-174.792950683565,59
1422,254.082629137456,54
1423,256.989557922395,51
1424,246.652630283409,38
1425,310.701186519054,159
1426,282.195803209362,203
1427,300.220592023263,74
1428,253.383561078324,55
1429,328.972783073285,94
1430,289.908300556022,94
1431,248.923043560617,39
1432,272.139066450589,54
1433,-114.510494123451,136
1434,258.6078122394,101
1435,282.224515664204,119
1436,306.783804272077,99
1437,235.960072880395,28
1438,324.066643655217,144
1439,302.281857107561,125
1440,358.969235497751,180
1441,250.2217767815,50
1442,-169.589487153125,98
1443,297.734835036135,88
1444,-105.901600936944,219
1445,271.171833016781,62
1446,289.466433896624,107
1447,347.030978403576,146
1448,340.45113563362,166
1449,272.803443732184,61
1450,275.488626925795,56
1451,287.622442567748,71
1452,-124.394695739527,160
1453,335.192649059598,177
1454,273.461945378973,46
1455,354.87745091431,135
1456,292.30688137022,101
1457,-115.960212539219,145
1458,297.040677685853,73
1459,281.960610715244,51
1460,319.068669492982,115
1461,351.140651969609,180
1462,256.943707464983,51
1463,-101.421370972055,113
1464,327.83689695108,120
1465,257.269401668044,51
1466,279.008491339919,75
1467,292.808607101014,88
1468,364.15795085131,225
1469,261.031425602103,70
1470,140.923322019645,295
1471,315.266163763727,144
1472,226.99437466176,23
1473,267.734995736098,53
1474,319.352078997989,123
1475,312.555805504842,148
1476,286.679914078984,130
1477,334.522564100507,131
1478,284.717795666547,72
1479,276.825109953776,57
1480,357.969489128195,270
1481,264.157959128495,85
1482,290.424804039741,85
1483,339.728582541194,127
1484,262.760567561238,70
1485,287.707872842801,86
1486,357.906190562774,198
1487,270.733974214052,63
1488,227.73445244699,49
1489,344.877302401622,138
1490,322.738973923219,101
1491,-115.426028596929,136
1492,346.958489289969,148
1493,262.139324357232,84
1494,361.384728078268,194
1495,236.890870301877,46
1496,275.159698686511,85
1497,-170.486622598216,61
1498,353.322331469537,186
1499,281.041760455043,99
1500,283.811659017037,91
1501,356.426761006263,187
1502,233.222909649587,47
1503,250.927234214763,59
1504,260.350980950369,61
1505,284.302326502617,59
1506,259.983450397771,71
1507,294.512961278279,103
1508,323.040530860768,123
1509,250.775135268173,75
1510,322.185791352904,95
1511,321.212514198163,131
1512,368.040827717212,282
1513,235.883493396973,58
1514,350.757433889386,166
1515,325.25807184027,181
1516,276.05584884764,66
1517,242.098717892008,33
1518,356.350810152562,146
1519,286.828468918631,112
1520,-163.703218572453,52
1521,317.505500957285,80
1522,365.35293992376,282
1523,311.109285776282,95
1524,314.841136066001,94
1525,-119.999406014768,103
1526,-155.437252428435,63
1527,266.310905104565,81
1528,300.361989233378,119
1529,353.419836223998,207
1530,328.66114330726,202
1531,292.480781304382,101
1532,288.368508607095,67
1533,247.074481604984,59
1534,284.047461791123,97
1535,325.550444327385,125
1536,230.377017809326,30
1537,-99.9229283137097,166
1538,347.199383517628,139
1539,354.392300624519,203
1540,332.055419007636,137
1541,289.978787437172,81
1542,260.569419196215,54
1543,310.548543431896,152
1544,275.069976139495,87
1545,254.869914684066,40
1546,335.595919188858,127
1547,294.45817100832,94
1548,228.494055691721,20
1549,247.073223578528,46
1550,337.286845371702,148
1551,231.926425510466,43
1552,247.95046459974,55
1553,245.015075087482,39
1554,289.669740846933,89
1555,250.004498159265,68
1556,301.614065944922,105
1557,247.942410654728,32
1558,330.227959606251,128
1559,258.181994970878,64
1560,226.174623073445,45
1561,331.422124150731,121
1562,315.351529188227,87
1563,356.831481051431,182
1564,257.810744179072,41
1565,-141.166839617749,112
1566,77.5550701365655,100
1567,327.854867228626,105
1568,239.083744773083,47
1569,347.560325247813,152
1570,250.740947774701,46
1571,349.579881645598,390
1572,274.134320626161,95
1573,323.808079099671,159
1574,264.12445404728,63
1575,347.045525394573,199
1576,316.263864790982,116
1577,327.997674189372,120
1578,389.364554390335,135
1579,277.68320109877,71
1580,324.541439715085,90
1581,252.013825750511,56
1582,309.795230192612,191
1583,291.596987359461,88
1584,239.920438181541,61
1585,228.663040209535,58
1586,258.6236827964,59
1587,239.147794663409,52
1588,289.353313440754,74
1589,376.063436009078,169
1590,232.230176543975,62
1591,362.607175050882,117
1592,320.85645378399,87
1593,323.530283998064,147
1594,357.914121235201,172
1595,257.890108231641,57
1596,298.193250378143,88
1597,327.042230904967,192
1598,272.266975434998,60
1599,346.793599043573,144
1600,337.273318722412,141
1601,232.771326588463,39
1602,-42.5063168378864,439
1603,300.324337717175,101
1604,-116.005344870465,129
1605,267.642548677365,65
1606,251.197622140798,53
1607,361.856892839304,161
1608,266.830026171112,74
1609,243.878048674762,48
1610,321.726007133661,99
1611,284.80373452013,95
1612,394.45094345755,268
1613,-167.300219821008,41
1614,281.842701460079,76
1615,259.93451807093,44
1616,370.657056532407,153
1617,311.580447361212,98
1618,234.13518896302,42
1619,273.083243595426,93
1620,334.955302197187,287
1621,-145.484287103592,104
1622,263.885831286619,73
1623,260.021931265256,44
1624,290.254165153261,94
1625,-108.624831408501,190
1626,224.701834913514,33
1627,351.693511825969,156
1628,362.236411070869,201
1629,363.541799099465,211
1630,331.685021125127,181
1631,343.448325731076,121
1632,353.206157391719,209
1633,269.150483665301,66
1634,334.983369139116,124
1635,-151.723332799147,83
1636,280.143995540909,65
1637,321.039192792872,170
1638,255.716291206204,73
1639,234.321983258023,28
1640,294.476788753411,78
1641,353.137495883983,175
1642,293.48663824852,93
1643,319.867357562238,115
1644,-86.3007068913284,204
1645,295.13233980825,81
1646,232.13189249468,63
1647,250.656239728615,29
1648,259.458856683432,56
1649,255.388066934475,59
1650,271.103266359721,89
1651,274.548751412007,89
1652,292.154805273271,81
1653,263.916998751523,55
1654,359.098584243901,163
1655,252.299542006838,41
1656,240.091148762432,35
1657,269.000038360904,63
1658,-168.142807920164,71
1659,233.604929145056,50
1660,381.268565775324,169
1661,227.741273536313,68
1662,284.132220746762,59
1663,317.394331699445,123
1664,269.819352864314,79
1665,339.523796969706,105
1666,268.069313357366,82
1667,272.299119622187,86
1668,285.272205748942,96
1669,288.317950441591,126
1670,251.610475628743,43
1671,253.714476775578,53
1672,304.601697108352,98
1673,283.257530050733,103
1674,248.031279924393,67
1675,282.939814811506,102
1676,366.752169047279,209
1677,297.280882334106,70
1678,356.059459239746,129
1679,298.671509867445,146
1680,-105.428605950939,170
1681,323.87313252199,114
1682,336.528387202752,108
1683,307.347724227795,92
1684,287.997600609134,104
1685,-124.945440794949,207
1686,372.798270122109,197
1687,-143.574006497982,62
1688,273.653592268292,92
1689,328.538860462909,81
1690,264.27811356598,70
1691,271.964885410692,66
1692,283.849775941067,64
1693,-154.284871317317,67
1694,253.490976704337,61
1695,380.919151522101,171
1696,-157.536439921251,60
1697,354.765986936079,162
1698,249.257419594836,42
1699,292.685879477103,123
1700,350.777709026223,132
1701,226.248879667772,41
1702,302.615168879217,95
1703,277.873712126661,67
1704,280.370986433483,69
1705,264.746400996097,39
1706,276.684292030649,71
1707,407.814994197992,197
1708,299.044000090338,83
1709,274.734218278095,60
1710,310.283736972535,106
1711,228.277834772734,46
1712,226.823717141096,51
1713,-210.415470404199,81
1714,294.668155679273,98
1715,241.009298652761,33
1716,315.644149519768,133
1717,235.805490640803,29
1718,288.461021436846,85
1719,342.928954084356,120
1720,360.576880634188,273
1721,248.448036077706,59
1722,341.670838723007,178
1723,348.032476309842,155
1724,241.323719827453,39
1725,228.604547856272,53
1726,355.900760522382,206
1727,386.576798137079,231
1728,345.983225103477,108
1729,281.310277197682,84
1730,315.856679893061,131
1731,295.419587452501,85
1732,358.105070855046,170
1733,291.787826442055,267
1734,279.771812723327,124
1735,274.142286846482,157
1736,270.634929702409,53
1737,287.887233495256,89
1738,364.414522706706,131
1739,320.268874442605,95
1740,-151.064517767216,48
1741,-124.289138149771,81
1742,254.900856456153,80
1743,265.654794946693,100
1744,253.983666866239,70
1745,228.167757362608,57
1746,301.420240155555,72
1747,269.995401753232,103
1748,316.086808556986,96
1749,270.582948497623,80
1750,302.255347203147,104
1751,234.120337237241,40
1752,303.958818813559,90
1753,338.87593310409,128
1754,-123.166206581949,84
1755,305.028429730288,78
1756,64.4082822325386,55
1757,252.591074816414,37
1758,284.270814081786,133
1759,310.216083521231,115
1760,303.900017748815,155
1761,288.740837911298,113
1762,284.227124467276,76
1763,284.864529036714,162
1764,339.497221340549,116
1765,341.619393211084,179
1766,261.105660008263,58
1767,239.637323459901,37
1768,336.9601094013,110
1769,368.399365729991,173
1770,307.394793636599,100
1771,311.220560909779,84
1772,296.536788165179,89
1773,-206.24413623592,18
1774,253.805865522987,40
1775,342.354502450833,247
1776,227.406035998688,42
1777,292.243614722094,87
1778,282.450132962888,68
1779,297.826330069871,123
1780,393.011963128505,176
1781,320.898003347466,100
1782,249.260050851298,43
1783,309.03539047957,89
1784,317.789551936498,104
1785,250.094663582793,48
1786,263.059785806161,40
1787,297.036320558201,86
1788,370.569625498232,210
1789,291.723885961939,63
1790,243.123951120141,56
1791,327.469131159645,211
1792,227.021534144596,21
1793,-137.461961818512,85
1794,-181.026457239569,42
1795,308.131783874689,89
1796,-171.514719488607,35
1797,291.191303392234,81
1798,307.200236354769,97
1799,-208.149736907779,24
1800,371.203366810082,145
1801,246.30200690837,46
1802,255.188156462925,74
1803,345.61749556401,247
1804,227.199203824923,36
1805,289.34977827919,89
1806,337.642404283207,131
1807,286.477706951514,81
1808,281.023653720502,97
1809,288.310449577473,71
1810,248.649203951378,56
1811,284.086667663978,138
1812,337.552766668973,146
1813,388.758576941866,163
1814,329.267755683594,208
1815,273.317552789747,85
1816,289.990576429714,55
1817,262.390227502894,123
1818,336.034070485663,154
1819,228.936684874024,58
1820,364.538928670852,124
1821,346.810937686571,279
1822,258.173457608313,55
1823,319.822698145329,80
1824,290.587073501129,70
1825,301.642954606458,68
1826,235.067741244033,81
1827,302.550395033714,77
1828,295.910195166394,151
1829,-163.239634329406,56
1830,270.039782936805,77
1831,259.644974818227,82
1832,307.197750641838,63
1833,280.623650873558,84
1834,257.128781058243,64
1835,261.54600477718,72
1836,229.764661190978,27
1837,284.150050193331,68
1838,292.395960195229,66
1839,343.212626939907,175
1840,252.939024654227,43
1841,275.583385087596,70
1842,259.96365976928,69
1843,229.358422656162,22
1844,261.595220541844,54
1845,305.835011271244,73
1846,-137.933203509606,117
1847,344.143467937763,194
1848,317.780378715005,107
1849,307.655215197798,89
1850,297.605237432369,94
1851,232.29100655318,27
1852,276.673118865782,93
1853,227.032759925016,35
1854,355.380464131935,194
1855,341.576728462505,141
1856,-184.61377084938,39
1857,360.583280819484,128
1858,243.005032491034,41
1859,248.948272875178,35
1860,312.88666833166,99
1861,283.895807579018,56
1862,235.095973540678,40
1863,36.4024103647737,56
1864,325.926083355941,140
1865,308.721371001752,99
1866,256.23404482478,57
1867,246.140152086299,32
1868,269.80571583388,45
1869,-139.599140492982,75
1870,295.160683189681,78
1871,236.775676481669,26
1872,301.95824111443,104
1873,336.810413934256,158
1874,299.230110655967,107
1875,228.709292149152,44
1876,275.109370302893,47
1877,-168.628343654627,89
1878,265.899038514611,51
1879,241.042763691199,57
1880,294.572023033871,86
1881,327.81060771953,113
1882,238.100076632928,52
1883,-116.470421734185,138
1884,-100.058055993443,108
1885,325.245674693704,104
1886,277.455769117491,50
1887,237.488964971595,41
1888,321.503067935666,122
1889,233.310055698016,38
1890,334.081982585212,105
1891,288.603628751092,79
1892,353.159080340823,132
1893,237.43379859412,26
1894,342.491574692734,167
1895,-151.246325155025,75
1896,-38.063648705119,265
1897,-169.976872864402,199
1898,-178.992052836339,102
1899,-150.790642481973,100
1900,302.345599862584,104
1901,271.093583687998,75
1902,259.350258122812,62
1903,314.186896314993,128
1904,257.989137508688,45
1905,266.61648036766,59
1906,293.630991674947,60
1907,268.230319041271,74
1908,293.300950005501,79
1909,341.827133172796,106
1910,236.958125192044,40
1911,381.861089562762,162
1912,249.270076688326,32
1913,308.802579547825,96
1914,350.220675862292,190
1915,338.385029831306,116
1916,315.142561618001,99
1917,241.528546440592,39
1918,-110.491731112705,107
1919,263.153060156699,41
1920,-126.338668571932,290
1921,299.681571724492,95
1922,297.409358290195,105
1923,238.368608721431,59
1924,330.287651146099,97
1925,319.210864239315,202
1926,316.995540644403,120
1927,284.734993701658,62
1928,330.764537102524,111
1929,279.517786309694,62
1930,255.040271018141,56
1931,264.383776975618,51
1932,365.152128896539,123
1933,297.122716015887,123
1934,255.773100531695,39
1935,376.747965834912,142
1936,250.262707826424,44
1937,310.374220335971,102
1938,329.098913857349,137
1939,341.874568712756,140
1940,297.921840447366,83
1941,246.451796360285,45
1942,274.991226232939,50
1943,291.805540246739,79
1944,-160.388202969251,57
1945,356.836775385951,175
1946,285.526194043375,61
1947,278.24932190444,100
1948,265.070203825082,51
1949,251.595609181202,47
1950,268.164703104527,83
1951,235.579702203153,34
1952,340.061834837489,126
1953,291.510682612634,95
1954,303.544767648673,84
1955,235.595658607882,51
1956,355.307577239744,135
1957,255.526825925035,53
1958,316.578177027012,120
1959,285.350585566925,84
1960,345.765715813788,121
1961,280.988759070436,62
1962,255.434751549693,49
1963,226.398540946775,18
1964,289.36427536589,75
1965,385.486836710628,195
1966,312.636001468273,77
1967,308.409492632674,115
1968,298.699297788497,70
1969,309.274419535761,83
1970,255.462376511323,50
1971,307.149518180856,94
1972,312.84538341874,81
1973,227.672716726861,48
1974,233.603832008731,45
1975,27.5865764959309,19
1976,271.156567758224,79
1977,242.553523722534,39
1978,-153.102128581845,63
1979,267.549945237085,75
1980,266.694111783561,55
1981,347.379332439857,298
1982,296.426150339951,70
1983,269.586874030617,57
1984,310.032922235314,66
1985,364.022914734156,185
1986,336.578692694214,164
1987,311.930308720939,126
1988,255.133694434728,62
1989,228.145616922537,44
1990,280.477952280629,57
1991,316.568282586534,108
1992,381.342849962758,366
1993,295.142098106467,63
1994,326.356430569768,106
1995,318.324488789039,106
1996,270.962242114078,78
1997,271.681174923487,65
1998,255.375170738199,43
1999,294.03427880382,92
2000,323.284003420499,98
2001,322.573637346613,91
2002,295.069905944385,81
2003,294.573935947866,69
2004,269.006153867098,63
2005,251.992493967898,62
2006,273.161232486326,73
2007,284.512105782763,69
2008,345.864809129721,249
2009,254.913154945547,42
2010,226.708996295042,21
2011,-162.556142379233,65
2012,330.474191570756,124
2013,305.182193951084,75
2014,277.207329286691,117
2015,293.280672465126,87
2016,-73.5522914343159,211
2017,313.821910915907,139
2018,262.270407339597,43
2019,311.537375038935,100
2020,262.969132003864,71
2021,239.4986331202,36
2022,285.762780044941,94
2023,270.68214594794,77
2024,298.417624685902,74
2025,334.176982727876,94
2026,-180.225759487799,65
2027,332.617512162533,108
2028,315.535177370729,88
2029,358.040276697371,106
2030,281.885235453147,57
2031,307.997369558097,76
2032,266.396699081234,58
2033,317.970146538298,80
2034,334.10711098078,199
2035,364.525963853464,155
2036,295.667805832129,64
2037,-154.231323990404,45
2038,296.933104591906,60
2039,333.124738829724,131
2040,225.236692472486,36
2041,301.73142127878,93
2042,311.415355182916,184
2043,329.89791116323,144
2044,275.963615440662,70
2045,292.79223979071,64
2046,244.799347930099,52
2047,328.520636765383,105
2048,259.392098322362,83
2049,243.737014526946,43
2050,362.282676992037,133
2051,315.362454728057,98
2052,233.688608394418,27
2053,354.895669609168,137
2054,260.913959600706,57
2055,253.060584963842,41
2056,259.997569059832,46
2057,308.967446848794,95
2058,-188.924198651707,24
2059,241.818085142838,60
2060,296.071042739807,119
2061,264.845021927443,89
2062,269.630136578944,48
2063,256.021478887056,41
2064,347.59999852358,154
2065,294.044699616066,80
2066,305.305444416366,127
2067,290.519351820526,93
2068,244.160002536601,44
2069,240.007742384119,34
2070,294.915739031446,56
2071,233.378400208693,30
2072,-150.111639227094,41
2073,245.569028654639,32
2074,-142.911747212542,45
2075,260.297825666992,73
2076,289.760236942149,83
2077,307.327404637783,69
2078,266.221377655475,56
2079,308.705575752784,79
2080,341.484961974142,177
2081,357.500135148421,213
2082,301.816314218651,84
2083,256.909171831342,65
2084,292.717114054518,103
2085,291.568852307025,79
2086,289.401861376618,61
2087,312.184688265631,85
2088,55.2806973650234,64
2089,342.834129609327,143
2090,307.615340655339,117
2091,318.148785254874,149
2092,-137.450879423766,70
2093,333.986609636225,122
2094,260.214335832984,42
2095,330.300876110187,112
2096,332.178439784375,92
2097,283.34086148329,79
2098,274.940905190939,44
2099,-193.454470255282,33
2100,330.489353659273,112
2101,244.188110712687,44
2102,307.495235995586,84
2103,368.183421334248,147
2104,297.304513698551,113
2105,342.770948341386,167
2106,303.357944133194,107
2107,255.429303147127,59
2108,-143.731957056164,105
2109,280.693607234012,70
2110,234.794343887294,56
2111,263.072419091813,52
2112,247.178608821798,46
2113,314.150562170395,109
2114,252.45889915623,50
2115,232.369035727783,31
2116,270.914460062503,59
2117,317.234071157347,80
2118,-120.347721197069,139
2119,279.286076371184,48
2120,345.963446124652,109
2121,240.863827793038,41
2122,321.085493159213,94
2123,262.238467335045,68
2124,254.856678965801,46
2125,307.29160089788,81
2126,252.272328369991,44
2127,353.621387828885,215
2128,310.952412214196,110
2129,368.288610080005,139
2130,-114.258894637447,83
2131,365.426660579332,149
2132,239.843871849559,22
2133,311.301589584114,120
2134,-141.609454078916,117
2135,321.552245309506,87
2136,250.65253197985,57
2137,236.220113598292,47
2138,266.630773269459,58
2139,305.406450963356,90
2140,273.201720247568,56
2141,321.0737157119,92
2142,305.651774701275,110
2143,235.158262462812,30
2144,271.893634636662,76
2145,316.788673098291,104
2146,304.369308264198,84
2147,339.646540284139,105
2148,309.709063450475,90
2149,252.589811404667,39
2150,346.786959625346,136
2151,342.611309158816,184
2152,307.002752132581,113
2153,258.926672554638,65
2154,346.473127114726,194
2155,360.234717448936,191
2156,306.17638215303,91
2157,302.718870421473,82
2158,268.002411618364,55
2159,293.914525022779,75
2160,278.942801171045,69
2161,-133.622933432104,76
2162,307.497865071561,108
2163,320.220434654163,82
2164,312.287094727524,107
2165,271.916133955638,63
2166,276.286216055835,54
2167,284.050588290892,72
2168,275.253327328778,80
2169,354.862494792702,96
2170,236.269720782472,41
2171,338.278275432119,106
2172,-205.486966013347,16
2173,229.943247999662,29
2174,225.352974525961,42
2175,-149.540376086024,145
2176,291.577640902367,113
2177,303.876515594416,95
2178,235.280444963281,41
2179,255.698924007655,56
2180,298.886642429793,75
2181,241.876686649866,36
2182,262.462815288095,42
2183,310.197660159989,105
2184,269.542690904328,49
2185,387.717159610482,307
2186,261.539710996558,41
2187,364.766372244628,153
2188,281.495454200376,59
2189,242.020379547042,39
2190,331.547207212171,118
2191,351.346455689708,150
2192,227.965470231546,31
2193,241.959504209029,40
2194,308.458538614589,83
2195,252.09140662558,31
2196,234.501078174311,51
2197,291.281069448386,84
2198,334.914086166645,117
2199,284.939363361215,90
2200,311.012631122205,103
2201,247.303900641889,46
2202,282.271591759426,51
2203,272.362672138752,56
2204,291.503441095256,67
2205,53.3645847414049,55
2206,-141.311756260785,99
2207,258.821488353379,38
2208,259.168631848951,41
2209,285.537294197122,82
2210,317.560971486273,99
2211,346.50667442885,134
2212,394.837558681379,231
2213,340.06480502065,136
2214,-176.43948319692,50
2215,335.067377393269,126
2216,314.11203116818,74
2217,288.583559012887,61
2218,340.550712756417,157
2219,262.66390733162,72
2220,-55.3898073737607,228
2221,244.208755264245,53
2222,235.719837762825,33
2223,327.568269897322,124
2224,320.171333879862,104
2225,327.104187046581,96
2226,345.132758881529,134
2227,270.680164527979,54
2228,296.947971685677,88
2229,279.824059874933,49
2230,364.255992203198,187
2231,245.854313363582,31
2232,283.220558179292,80
2233,320.162107297014,86
2234,267.928526998203,60
2235,314.69030489466,77
2236,256.514479814624,48
2237,306.575288613548,71
2238,276.259804334703,72
2239,238.70524736805,38
2240,307.054432113256,72
2241,349.84035831217,168
2242,289.118068080257,75
2243,247.082480370118,41
2244,225.936687605407,19
2245,309.568457918621,139
2246,-78.6752709303234,155
2247,322.411752604434,80
2248,305.437959342192,87
2249,279.507497091201,48
2250,275.080510436217,65
2251,251.689071939981,52
2252,286.037792275257,79
2253,365.907093880393,136
2254,264.511763827759,51
2255,233.195747807286,38
2256,282.522916444033,77
2257,288.909273122503,64
2258,-137.582022311892,72
2259,306.504167436032,83
2260,321.002235696628,84
2261,281.804183255189,54
2262,293.67132806946,65
2263,-179.15454198061,25
2264,-125.075890124073,108
2265,315.455731575528,122
2266,290.916053135245,62
2267,306.160639573656,70
2268,279.063780150613,84
2269,284.59186549961,59
2270,232.609184992824,66
2271,238.453512376157,75
2272,252.750655555728,40
2273,310.170602403856,114
2274,230.038792211772,31
2275,241.133315506184,40
2276,255.054601020342,44
2277,247.838811755236,40
2278,230.443829951545,23
2279,318.380642106036,98
2280,236.723310585779,37
2281,300.005455082581,87
2282,259.365771873884,47
2283,287.52578408618,63
2284,244.774957171023,49
2285,266.517630812915,81
2286,325.17166909013,102
2287,350.410324857243,129
2288,307.546844535437,82
2289,-141.723765807162,48
2290,-148.1219682905,48
2291,332.3948283175,122
2292,287.253372935314,91
2293,332.577124312984,82
2294,266.630400141609,51
2295,301.706544809929,401
2296,321.857866164035,121
2297,261.620918572342,54
2298,273.643181794365,109
2299,-147.941349651932,51
2300,239.782020525403,35
2301,271.105340959306,49
2302,279.893380420807,68
2303,-181.299166067528,52
2304,274.877794727362,71
2305,235.991422580079,30
2306,277.594129605763,56
2307,352.57955658475,118
2308,361.583109149444,169
2309,226.972358658776,21
2310,272.530137325287,62
2311,279.186514780735,64
2312,285.158777974127,74
2313,314.981341316715,122
2314,272.938927830686,59
2315,233.271403550361,42
2316,301.746936862153,85
2317,353.707452737363,143
2318,277.394734523769,73
2319,367.775313996526,247
2320,295.366617164576,73
2321,389.031083181386,146
2322,264.631944216885,40
2323,355.394177147642,123
2324,275.144166092638,42
2325,51.240318461336,63
2326,318.045870511291,107
2327,232.028977080045,25
2328,296.053245375866,75
2329,339.23836231726,113
2330,300.278245594033,79
2331,256.096394554088,82
2332,234.033862914873,22
2333,308.571913370193,94
2334,297.477676973816,74
2335,317.139575099734,111
2336,327.772409699289,164
2337,263.357668457095,46
2338,328.099308889082,103
2339,296.201713802637,110
2340,-220.038300791642,180
2341,267.18403614622,47
2342,312.558336738019,96
2343,269.936810484151,76
2344,278.206725795295,58
2345,356.065525122101,131
2346,-156.374684763864,110
2347,290.027856263785,84
2348,255.364412437354,59
2349,246.716439853281,28
2350,261.302227934833,47
2351,267.46269941988,60
2352,267.879067117837,50
2353,302.103049925521,63
2354,263.142930586425,67
2355,239.992781550398,47
2356,260.683660536833,38
2357,315.179550782312,113
2358,261.767845979892,52
2359,249.103592879535,55
2360,344.313780881276,123
2361,247.376863273723,45
2362,298.909987997126,93
2363,317.911051588582,82
2364,276.495952368653,56
2365,268.2725003147,53
2366,250.300559559557,50
2367,397.480506020899,349
