model,episode,timeframes,totalrewards,success,goaldist,initdist
trial_290,184,120,339.6384659462776,1,0.38009031606127613,14.366353389075304
trial_290,185,1000,-196.7026151043628,-1,2.677446163577352,3.00718465314107
trial_290,186,175,-83.55789087327155,0,5.305502000790046,16.964957599138447
trial_290,187,1000,-109.09846750508515,-1,1.4258150523998019,10.515968301891293
trial_290,188,46,277.8337206780576,1,0.38661284306055593,8.357529841972964
trial_290,189,188,-116.01073203981673,0,6.776932076514199,15.22632648194856
trial_290,190,75,297.29897790853806,1,0.34661296255614443,10.244142446072251
trial_290,191,28,233.50126295095728,1,0.3490369213331081,3.902774364095483
trial_290,192,266,353.5776613297227,1,0.30723686600175293,15.798411504638203
trial_290,193,47,228.53471490045789,1,0.35352616998433983,3.328870611911181
trial_290,194,58,-185.19217586194478,0,7.647026509647392,9.189543316233568
trial_290,195,114,-130.50550594427307,0,7.362164139105383,14.322886119911313
trial_290,196,90,301.7840023480136,1,0.3774537095863072,10.683332021619488
trial_290,197,378,284.97013174104364,1,0.3358510724138503,8.951772631727948
trial_290,198,44,243.76740071203938,1,0.3745243465130311,4.935059597623172
trial_290,199,1000,-151.23799569476108,-1,1.8395885092539526,6.715788939777838
trial_290,200,58,245.0369255035107,1,0.39891416129745794,4.91164150480369
trial_490,1,504,273.41687739191866,1,0.39237734869079616,7.860347074554021
trial_490,2,73,-161.4456106478368,0,7.607246980331569,11.467919436743903
trial_490,3,290,-168.24523205246857,0,4.393969978040237,7.663435590683044
trial_490,4,266,-152.51623988325912,0,7.1616471739359175,11.934442195843252
trial_490,5,69,301.94407173603986,1,0.38735207959362944,10.63187089213538
trial_490,6,140,-145.21430109376368,0,4.459093358517391,9.983680352953057
trial_490,7,1000,-94.96435135542342,-1,4.906011520885716,15.40957638534338
trial_490,8,65,294.53075961557784,1,0.3860695983258235,9.90733029609428
trial_490,9,36,-196.27202797698774,0,12.011727838299082,12.446944254333113
trial_490,10,161,282.1133609924341,1,0.3761238041813838,8.665510694276339
trial_490,11,127,258.7929817193728,1,0.3904229432100969,6.404613100770608
trial_490,12,83,-200.33107001988975,0,11.087863390941584,11.094610845963459
trial_490,13,348,259.72038717340564,1,0.3504618092039614,6.541407455677817
trial_490,14,201,355.77332899542927,1,0.386113330362871,15.996684205240953
trial_490,15,387,-245.69056949204008,0,13.087349534660968,8.451604089700554
trial_490,16,127,-158.68099693364303,0,4.732277762423888,8.867920174455497
trial_490,17,144,309.65653942518895,1,0.27660566732677166,11.3693956743774
trial_490,18,109,264.64335795984965,1,0.3368136262132988,6.897844557741621
trial_490,19,186,-167.150457010768,0,7.234939647704039,10.581048564295182
trial_490,20,1000,-117.02288612282705,-1,9.359267545822858,17.656978933540163
trial_490,21,186,-95.54751843756651,0,4.561391034165423,15.009630919026435
trial_490,22,1000,-92.90688865529678,-1,10.064066640169273,20.77337777463959
trial_490,23,105,282.769743732307,1,0.3514553855180627,8.694923366758593
trial_490,24,388,-109.41384209382824,0,4.826256595546353,13.902904714118268
trial_490,25,447,-104.91331639648187,0,4.162464839051849,13.70845001365419
trial_490,26,86,-130.3857034763409,0,8.804237456998907,15.788751753897435
trial_490,27,250,243.32768151101286,1,0.3886379455376437,4.741271858721081
trial_490,28,1000,-317.3643983728829,-1,16.651453964796886,4.91501412750859
trial_490,29,89,-158.63468204812486,0,3.601896171194685,7.72828867773922
trial_490,30,205,289.2076949228938,1,0.36837383953669384,9.321522144339173
trial_490,31,156,393.31902970334966,1,0.3413931543275812,19.892394129866318
trial_490,32,107,321.7545149874492,1,0.362255192152001,12.57745668667818
trial_490,33,212,225.85378009884437,1,0.3844511322515968,3.015101365176998
trial_490,34,583,-182.91277474686956,0,7.936072072486602,9.656173408471298
trial_490,35,481,255.15852402985752,1,0.3863928069037762,5.928767460731108
trial_490,36,492,396.0499456448515,1,0.3791734265239881,20.100375238688407
trial_490,37,1000,-210.68795916238813,-1,17.856162319594475,16.787366403355662
trial_490,38,274,318.4013428438884,1,0.39371843678563445,12.287728793875516
trial_490,39,388,259.3390059501827,1,0.39644093513172807,6.346840369669323
trial_490,40,553,316.89181415750505,1,0.3980721298929744,12.097604546220966
trial_490,41,144,-128.95963794396766,0,4.221293692238155,11.358791629320413
trial_490,42,260,326.3853082094386,1,0.3749987222648909,13.040877627386374
trial_490,43,528,286.0462640374549,1,0.3895361237928996,9.015928363441676
trial_490,44,99,301.3903655329607,1,0.3296886805737402,10.633351666604895
trial_490,45,427,-117.09772171187207,0,6.4970509133436165,14.82575926819112
trial_490,46,98,-234.1569188841268,0,12.33031985694829,8.889678239306477
trial_490,47,74,-172.60123131731626,0,5.055802860039375,7.983597578279512
trial_490,48,239,372.8358548076884,1,0.3401459734353878,17.68392412688237
trial_490,49,273,299.12508110132217,1,0.38816272833627224,10.314990571681511
trial_490,50,191,317.8654873398451,1,0.39005025866579385,12.204802900079125
trial_490,51,84,230.16757764329066,1,0.37561053096115493,3.481051135882069
trial_490,52,411,-129.75378417177063,0,3.96262074062649,11.030407464661334
trial_490,53,550,-292.2098124334007,0,14.91642734215046,5.67960841289652
trial_490,54,140,233.32446535009873,1,0.36015332610716805,3.774670852428747
trial_490,55,441,371.1225565585478,1,0.3856133652344431,17.515165398828472
trial_490,56,68,-201.21437109138753,0,5.075438633988648,5.058317330528502
trial_490,57,122,287.22626800052615,1,0.39541907363465106,9.123796211156709
trial_490,58,216,309.0921826218556,1,0.3912990371353378,11.42807179263711
trial_490,59,56,-196.69108790984322,0,5.212809682934483,5.537490831874388
trial_490,60,35,263.85085438572355,1,0.37984267106906106,6.913043700055142
trial_490,61,110,312.0214153150422,1,0.38602335926594405,11.611028293267626
trial_490,62,483,-238.0652174318202,0,12.06225718520183,8.311584935282008
trial_490,63,88,262.48346914455385,1,0.3794927638194415,6.673581359680165
trial_490,64,43,-204.85466370413408,0,5.496409225721091,5.034827370552875
trial_490,65,176,320.1397559295042,1,0.3355892031076216,12.46838963502015
trial_490,66,1000,-199.84841977060884,-1,17.6362316957143,17.651389718653416
trial_490,67,672,351.8265738373077,1,0.3036151718484129,15.614310743025246
trial_490,68,71,247.41236912403153,1,0.35118811002782296,5.141493897836741
trial_490,69,362,-108.5333954978061,0,4.131620863370413,13.330595619248584
trial_490,70,80,229.14147266766923,1,0.3920932898644708,3.334665195728502
trial_490,71,231,-97.80962699356479,0,6.7698049856770215,17.05584590040561
trial_490,72,48,-197.1784781937783,0,4.165291693674015,4.464245520238814
trial_490,73,422,-233.6613890691239,0,12.944056524181136,9.50294998979095
trial_490,74,153,308.91563106625085,1,0.3912528974713322,11.340928274932377
trial_490,75,43,-212.88662163474174,0,7.4514848729967795,6.161872675858537
trial_490,76,135,269.93807347623596,1,0.38248531434340044,7.395529086973535
trial_490,77,195,-110.65646784620523,0,3.9278686130780107,12.93954832867949
trial_490,78,345,251.76949272715342,1,0.34805766023112095,5.594405251690613
trial_490,79,231,328.4540248823267,1,0.30725475223467147,13.340107925361453
trial_490,80,267,281.8633178110758,1,0.38369543476721596,8.678382735382105
trial_490,81,77,239.07884309179965,1,0.39835173974024757,4.332964150542768
trial_490,82,218,313.51967272400896,1,0.39816417173931135,11.759661544205871
trial_490,83,84,263.7461612150667,1,0.37881692660680494,6.7796989689354294
trial_490,84,45,-225.15921595029647,0,8.85331698901607,6.334228084865598
trial_490,85,576,-127.59058767536233,0,6.027733392932932,13.258185551327605
trial_490,86,76,-185.28613192967413,0,3.9695151043238512,5.481783622921538
trial_490,87,119,270.8849062895057,1,0.39503031205088146,7.489858449187715
trial_490,88,380,279.3958067015185,1,0.392394003421159,8.386193254367166
trial_490,89,977,240.81124120621564,1,0.38918114531031567,4.503283554013899
trial_490,90,1000,-211.01398726601198,-1,13.237295922710143,12.135897196108946
trial_490,91,210,-245.08217306396486,0,14.589685341745845,10.076896920839163
trial_490,92,468,-217.87627074985065,0,15.348956073813984,13.570310341883719
trial_490,93,526,307.3781280124956,1,0.38700220861528173,11.1477776235697
trial_490,94,50,278.514106124639,1,0.28271364160501516,8.306297107487795
trial_490,95,57,-189.94189321716644,0,6.223573998827212,7.2681670595120895
trial_490,96,32,258.6187380324824,1,0.36321019632379065,6.373683906715697
trial_490,97,41,-153.410222600663,0,4.874946564267951,9.562472470820284
trial_490,98,123,343.6155226248476,1,0.36021006219261653,14.858295801812517
trial_490,99,119,287.9053685082927,1,0.3965413219197287,9.239914558831744
trial_490,100,263,278.9360189854927,1,0.33928778013802297,8.434743444677965
trial_490,101,464,-158.3090174221971,0,6.810368438149915,11.028586864824769
trial_490,102,593,-153.14644222646882,0,5.532834172754705,10.202052419584986
trial_490,103,915,-157.04613932042508,0,16.452081506387316,20.745061442436295
trial_490,104,392,-226.38331483663433,0,11.967874984794221,9.291759934800055
trial_490,105,848,-181.78731843168038,0,14.430227402102114,16.277165501690018
trial_490,106,266,260.5611913731959,1,0.37355565156816783,6.500327274312623
trial_490,107,105,306.64263468215444,1,0.3568115613626968,11.139772779254695
trial_490,108,436,-148.63179135693082,0,9.22369510768968,14.374199244324023
trial_490,109,158,267.1118384470975,1,0.38188188195277883,7.1158585824821134
trial_490,110,456,285.3051249682236,1,0.38233075340432676,8.943602619386176
trial_490,111,660,369.9702477753625,1,0.3762643402623768,17.437295544681174
trial_490,112,114,285.9119793309489,1,0.3839299019842705,9.00436033333506
trial_490,113,276,-177.8382537802331,0,8.151396492425977,10.384015766780156
trial_490,114,140,-82.86951106797581,0,4.626173755255691,16.37369103651359
trial_490,115,174,257.17051247446335,1,0.39511791632714194,6.146949146835904
trial_490,116,422,384.83420047538993,1,0.36376192777928185,18.91538925138816
trial_490,117,246,285.8998722057754,1,0.3408164842493179,9.018440492484125
trial_490,118,98,230.32985267573352,1,0.39926613630087276,3.4374781097630533
trial_490,119,192,-160.56995337518669,0,5.020616490232202,8.931435005128254
trial_490,120,99,-212.4045471390842,0,4.598534076945668,3.3736945592119922
trial_490,121,189,271.4998572730312,1,0.3918795716117771,7.597578667196454
trial_490,122,332,252.68456591467958,1,0.35198802394473916,5.6894242232152665
trial_490,123,1000,-198.88915449234426,-1,10.942977227468711,11.054061778234285
trial_490,124,200,325.7938373693195,1,0.3958624989046669,12.988399021413956
trial_490,125,291,-148.843630778624,0,4.513610545910417,9.631977334371745
trial_490,126,80,-207.22132764478906,0,8.66691103412598,7.9845483783493165
trial_490,127,189,338.4732765995675,1,0.3775091930758398,14.274425514414114
trial_490,128,73,-180.4038851554323,0,8.203584006240442,10.368605603566543
trial_490,129,121,269.5042466984615,1,0.3684254332894408,7.371623340979738
trial_490,130,486,320.5049406131895,1,0.3639851566241177,12.46008456934497
trial_490,131,120,319.38737939253804,1,0.34313411691025847,12.347576343540194
trial_490,132,80,240.94607148245424,1,0.3788551280409623,4.586108553373806
trial_490,133,30,231.16180905269474,1,0.3837718267073457,3.5816737943377923
trial_490,134,566,325.6881556809233,1,0.3970326284261492,12.972502442666412
trial_490,135,181,272.7943609829246,1,0.3378382113560875,7.708751210779919
trial_490,136,303,303.6022610895387,1,0.36595614467978216,10.800385176298583
trial_490,137,341,241.34315950805671,1,0.36890616549958255,4.647992871563952
trial_490,138,178,301.19486222770684,1,0.3582914047456384,10.662104898758784
trial_490,139,596,276.96240571323955,1,0.37287177935824833,8.14500176190221
trial_490,140,19,229.94398064733764,1,0.37954021186848824,3.5490470924545567
trial_490,141,137,341.33310799089475,1,0.349303808161392,14.615036052911016
trial_490,142,283,-217.51879052707307,0,12.435003116812958,10.662179584485441
trial_490,143,839,-96.77148086783056,0,5.949324119677257,16.281394326437695
trial_490,144,65,236.12677998550134,1,0.3896119129262874,4.057072035862055
trial_490,145,299,-221.1854337577959,0,7.946421566013993,5.853812795765491
trial_490,146,112,339.79098298776864,1,0.22489460037128528,14.436306732979638
trial_490,147,181,302.8788740402973,1,0.302726408213726,10.79789004032594
trial_490,148,47,253.48781862660215,1,0.25869624426907045,5.759371671583678
trial_490,149,55,266.65906010819555,1,0.38054498720792956,7.115676646651499
trial_490,150,682,-141.85403202113133,0,11.469824280451464,17.303063293581324
trial_490,151,111,262.647315321537,1,0.38473292782060003,6.690026094490288
trial_490,152,221,337.8944563694956,1,0.39506515897456523,14.38165292538628
trial_490,153,411,355.6176216211986,1,0.35333878530788093,16.046709878465172
trial_490,154,272,-235.90969283667704,0,9.610406815696328,6.023415993312062
trial_490,155,125,293.8063923219989,1,0.390588229546806,9.783893463288475
trial_490,156,42,-169.31072088574712,0,10.366139271812225,13.466980363400502
trial_490,157,137,-207.20051289513532,0,4.491118416005902,3.7764304911416335
trial_490,158,1000,-199.33386591406023,-1,14.76348865158571,14.830102060179687
trial_490,159,122,246.36739155709859,1,0.39933567193335767,5.055984405188787
trial_490,160,24,-171.38847021723552,0,6.445821317128523,9.31401767846691
trial_490,161,554,-124.93398462964818,0,4.50689449054305,12.015817215022855
trial_490,162,1000,-196.1075936933492,-1,15.025985522382616,15.415226153047696
trial_490,163,73,315.4507755681632,1,0.3863000729967723,12.11722813948602
trial_490,164,146,-179.06047257310928,0,4.088077121261404,6.214652107799527
trial_490,165,239,235.17984878014877,1,0.37530747581176577,3.9209514441641833
trial_490,166,108,349.4974169836185,1,0.3628387999063641,15.394567459040141
trial_490,167,151,-148.2396008396015,0,7.388131045944603,12.618828001934617
trial_490,168,171,314.2134926033151,1,0.38998272669983175,11.907223237047678
trial_490,169,191,241.47837193473336,1,0.33638380575970506,4.568684243450887
trial_490,170,371,240.80308223780273,1,0.2704431351564198,4.500194483933708
trial_490,171,97,-160.6958627345278,0,6.613389808699538,10.557237740994795
trial_490,172,527,325.8524575185915,1,0.37834832366019977,12.98657271467142
trial_490,173,274,269.66353599294746,1,0.3946562997699423,7.43124534340364
trial_490,174,56,-201.87577097879318,0,11.141460977988487,10.95548725950975
trial_490,175,82,-163.35036437477376,0,8.107200217823229,11.951639232384775
trial_490,176,315,277.1189009253529,1,0.29343819061738996,8.150821370962076
trial_490,177,385,-210.4257050422707,0,5.112172207148636,4.13527169883495
trial_490,178,344,327.82249751650534,1,0.31433096526770143,13.213615665009405
trial_490,179,228,-200.15057264214272,0,6.569434045959113,6.517195487239172
trial_490,180,156,269.21918356705527,1,0.3947249100307454,7.336909084881957
trial_490,181,44,-181.84759167044075,0,7.282926005579051,9.135702891475493
trial_490,182,35,-196.18775901991245,0,4.214101410736929,4.630825050658756
trial_490,183,257,282.2451768496735,1,0.36465331484422975,8.678628433465729
trial_490,184,234,306.25401494725804,1,0.35810598414222494,11.037488789489789
trial_490,185,78,325.5054936387456,1,0.3986326340882493,13.18734260574697
trial_490,186,75,-171.06338593775962,0,10.168664102646574,13.034496042583559
trial_490,187,188,295.9972915497458,1,0.38034110901201945,10.01877719938836
trial_490,188,682,246.42156111712586,1,0.39133438669101345,5.077366461306866
trial_490,189,58,288.56778996697545,1,0.3023472944756113,9.277389687894749
trial_490,190,281,-133.28743159628016,0,3.9233481615795953,10.489302496916597
trial_490,191,129,284.9405293976855,1,0.39668841822269146,8.968810127071395
trial_490,192,1000,-185.06501491441796,-1,18.66627361650044,20.159772125058645
trial_490,193,1000,-204.64824299631925,-1,18.43184611976206,17.967021820130135
trial_490,194,209,-151.61273298370304,0,3.236911228276238,8.170788383840508
trial_490,195,45,270.1116671087789,1,0.3293655334345435,7.493734009892928
trial_490,196,1000,-204.55960604963985,-1,8.029824568996114,7.573863964032128
trial_490,197,162,337.8708189599905,1,0.2625459564580894,14.203393061819089
trial_490,198,149,-157.378763626546,0,8.332513935064732,12.619570328911522
trial_490,199,193,339.38974723229285,1,0.3839170396253046,14.388130572729057
trial_490,200,114,-73.20801621573405,0,4.060790997592971,16.767493176572728
trial_150,1,1000,-141.53772862930256,-1,3.864620200953978,9.71084733802373
trial_150,2,30,258.96539222964094,1,0.3681495264064841,6.464164473330962
trial_150,3,96,-199.7497510590207,0,4.539552273385556,4.545796025467875
trial_150,4,1000,-122.95307280641305,-1,5.428414248695197,13.133106968053898
trial_150,5,115,-205.70253141810446,0,10.809164617977336,10.183515430418593
trial_150,6,452,-226.83771377399955,0,6.362008006063012,3.7088538228897563
trial_150,7,796,-137.13186473427868,0,3.5704112115049793,9.790748475762712
trial_150,8,577,-174.2809856031279,0,5.214018815454729,7.732414548709762
trial_150,9,81,291.6263145428193,1,0.36482014417915987,9.59867447186822
trial_150,10,36,259.31032035557416,1,0.306131259759009,6.333284434560059
trial_150,11,992,-246.25052657230952,0,8.480195647758908,3.8228772710083043
trial_150,12,75,-100.70505905058111,0,4.972951486656652,14.958213345404928
trial_150,13,151,-227.50311418312288,0,7.803507495870599,4.9975013714693555
trial_150,14,1000,-261.70533037617804,-1,9.933873449664365,3.7633404120465612
trial_150,15,1000,-134.9095382301636,-1,4.865780221767381,11.374826398751026
trial_150,16,356,-228.05901815531672,0,12.441536757422563,9.788920496758474
trial_150,17,430,-153.77855565592972,0,4.870952490720001,9.457657909307757
trial_150,18,126,-96.65996731447734,0,5.172316859434164,15.724182688223136
trial_150,19,122,256.0686679207181,1,0.3809022598589799,6.057728222830627
trial_150,20,642,-136.4359086294677,0,11.354446237496177,17.87981009288734
trial_150,21,1000,-117.81331955248609,-1,3.8747189817307346,12.093387026482116
trial_150,22,264,-187.08834710225034,0,9.34183904905636,10.664455045274833
trial_150,23,236,-248.4909209312451,0,9.508458899189417,4.638799215395617
trial_150,24,345,-221.79183396856396,0,13.626391488414923,11.448384560056702
trial_150,25,99,-113.08747088550797,0,6.695973555027803,15.40643451190487
trial_150,26,224,-222.26710958861872,0,8.079058281154598,6.039739239099087
trial_150,27,49,-154.0267393410706,0,11.128301234359002,15.718494888012243
trial_150,28,814,-205.81532361920873,0,6.567139958458433,6.185129882326133
trial_150,29,420,-86.90627758383833,0,6.686069314084439,17.95843280268896
trial_150,30,1000,-191.47122577818695,-1,8.678700526285908,9.5315779484672
trial_150,31,148,-201.56489012176783,0,9.542809154027301,9.355929376330316
trial_150,32,714,-207.09713192062895,0,13.191837742868547,12.441942159134198
trial_150,33,60,-203.89355245681884,0,11.15021609708182,10.77067771716806
trial_150,34,1000,-167.51532377912574,-1,6.120955082779895,9.369422704867317
trial_150,35,349,275.5387948332038,1,0.3972229156120607,8.08095137392755
trial_150,36,582,-222.65084717293652,0,8.512927359907271,6.160191952809608
trial_150,37,405,-236.29360368955875,0,8.290055170933075,4.616386761743671
trial_150,38,165,-132.1528465836206,0,4.345138619976111,11.124347910141324
trial_150,39,226,-119.79294029195235,0,5.761481928165618,13.781449485313752
trial_150,40,154,311.90338388038947,1,0.38583921456202813,11.655764687639303
trial_150,41,223,-151.95460634218244,0,4.86080703562731,9.628865920471915
trial_150,42,392,-188.37691087084718,0,9.63915190737949,10.971015879466883
trial_150,43,87,-108.1603287813812,0,4.1813339472181275,13.590063924557994
trial_150,44,312,-223.2359261461704,0,5.6675686953013935,3.520976471994039
trial_150,45,1000,-149.8662549857827,-1,8.261944083075898,13.275318584497635
trial_150,46,329,-219.02464013610043,0,10.809818703137557,8.91222228625131
trial_150,47,397,-167.05198712083256,0,8.374153242151666,11.608158884994578
trial_150,48,319,-172.62348071884475,0,5.411725585190668,8.300345628037446
trial_150,49,27,-177.45057669080188,0,8.67536455347333,10.92619078719558
trial_150,50,1000,-163.20511657502473,-1,11.766756088298152,15.446244430795685
trial_150,51,243,-298.01503755734797,0,12.985164710205112,3.1899902311267367
trial_150,52,36,-161.92260055787793,0,4.754119191633091,8.739193279474188
trial_150,53,18,232.92294802587563,1,0.38235554053488263,3.821431598664386
trial_150,54,76,-144.83904117158954,0,4.507858361624793,10.231916711337904
trial_150,55,439,-244.96828402811042,0,8.310597861380515,3.9967685895860505
trial_150,56,367,316.05981899814293,1,0.3319529155319593,12.044837345202458
trial_150,57,36,246.2876763144368,1,0.329550515323757,5.038009249590311
trial_150,58,1000,-177.4667649914183,-1,9.986577982259323,12.23990148311749
trial_150,59,182,-241.26269892771836,0,7.262669530957746,3.1592270924362627
trial_150,60,276,247.68413261398172,1,0.35379117010137656,5.211460109753153
trial_150,61,97,-171.48741904912873,0,9.780750334032104,12.838043781624632
trial_150,62,106,-218.304114611822,0,9.94083702647086,8.089703441391327
trial_150,63,365,-187.359446578911,0,4.471359923306858,5.712954942412871
trial_150,64,1000,-153.37849350365124,-1,6.032282089212043,10.694432738846931
trial_150,65,321,-208.02446074460195,0,8.704492717376315,7.90124652329598
trial_150,66,113,343.9737162312989,1,0.3189162365553549,14.87168704950311
trial_150,67,1000,-263.24862671371466,-1,10.73060327606086,4.4057406046894
trial_150,68,252,-136.7813992903359,0,8.07559596034926,14.392635841031955
trial_150,69,88,-228.1300007089222,0,7.940150810475349,5.114560590281132
trial_150,70,30,-158.89610033506273,0,13.326904255467483,17.46432078353407
trial_150,71,161,-199.17097415554846,0,5.569412861730511,5.651844997632909
trial_150,72,258,278.84977248469767,1,0.33673366664446686,8.294775890961343
trial_150,73,176,353.9789502389631,1,0.3913382684092439,15.942843565367944
trial_150,74,286,-153.0404993830905,0,4.612270932493667,9.361312134628829
trial_150,75,147,-168.238391219736,0,4.842632347896145,8.011947036000265
trial_150,76,228,-165.53508105362306,0,7.453037212994423,10.843176436555009
trial_150,77,190,-248.8384557354316,0,13.691385945182278,8.9214166789145
trial_150,78,528,-169.0343711541405,0,8.070822310798587,11.064829693800403
trial_150,79,737,-194.3619369034581,0,10.483005125161391,11.015978459851675
trial_150,80,211,-292.51047158040285,0,14.662169767775742,5.405504907735776
trial_150,81,19,237.84399528864697,1,0.30631611256696534,4.261919076562562
trial_150,82,394,-210.97031799453688,0,6.030539554208312,5.092307866517166
trial_150,83,1000,-205.2483282926064,-1,10.297663282953554,9.772830453692912
trial_150,84,111,363.5381282234706,1,0.3277985015506228,16.852106410699573
trial_150,85,390,287.78366207052045,1,0.256739731261722,9.224802132172309
trial_150,86,45,272.83734400789325,1,0.2826349369047775,7.765898471086386
trial_150,87,379,299.0291599453508,1,0.34661403949798497,10.387091957339448
trial_150,88,142,-179.6062088717996,0,4.130394002342807,6.149705699622476
trial_150,89,580,-181.82979654916173,0,8.5142722856106,10.360915460882214
trial_150,90,126,336.73808908430044,1,0.2664073147312687,14.122675912373428
trial_150,91,247,-273.47423461161605,0,10.692080325771098,3.325383731011086
trial_150,92,440,309.0775369886921,1,0.28336788275122127,11.424148895604974
trial_150,93,1000,-46.83088876521779,-1,0.7119173568483842,16.028828480326588
trial_150,94,737,-228.8955761485118,0,10.785826668546699,7.755998513166912
trial_150,95,863,286.73980493786684,1,0.26185185349121887,9.120636750283294
trial_150,96,147,-142.12849613086746,0,5.859392310562313,11.701493491670158
trial_150,97,48,-150.22302475844498,0,3.706398637313211,8.734161379938913
trial_150,98,1000,-196.72504709633918,-1,8.484676292855077,8.812171583221145
trial_150,99,744,-256.51085673592354,0,10.831045215203039,5.3919765947486615
trial_150,100,412,-221.81677589867144,0,11.261545590836803,9.04961778680744
trial_150,101,126,-155.33694065286284,0,3.4209192704633016,7.857182267916375
trial_150,102,405,-90.95389649179977,0,4.163178793329155,15.263650849088517
trial_150,103,129,324.66826447081746,1,0.36000751010752746,13.016247837925535
trial_150,104,193,351.5066313485374,1,0.38294870235647344,15.596001382208074
trial_150,105,819,-220.64980285002275,0,9.672355726078328,7.75015490272855
trial_150,106,221,-224.2837877195053,0,13.259219412379135,10.805131524064718
trial_150,107,63,-180.5575956292493,0,5.121566904264437,7.113301373982349
trial_150,108,365,-161.65418470176996,0,4.5694996962512135,8.46731583678313
trial_150,109,83,262.41153046374035,1,0.3780363057620565,6.826507628562339
trial_150,110,422,260.795848387411,1,0.28104074722917577,6.569983737759536
trial_150,111,1000,-196.1995589681133,-1,5.422303386531688,5.802347489720355
trial_150,112,231,-258.90979614411026,0,17.49396277355686,11.611049293213474
trial_150,113,1000,-225.81999326490032,-1,6.660497509114987,4.07849818262495
trial_150,114,180,-236.15465014258274,0,11.389571598019641,7.981560790233912
trial_150,115,218,288.05626625134454,1,0.19862394536652395,9.234482715733014
trial_150,116,1000,-165.24222074651445,-1,4.636702953764882,8.112480879113434
trial_150,117,1000,-150.1602231552473,-1,9.901228025843091,14.885205710318374
trial_150,118,236,-186.25191042489146,0,4.965110077713816,6.53374488600658
trial_150,119,480,-143.3143313094314,0,6.560015835012373,12.454846909314506
trial_150,120,64,288.3781393149842,1,0.30019573347592543,9.246097511041521
trial_150,121,70,-194.0090855130361,0,9.664702602416758,10.296627483993218
trial_150,122,242,-202.0687433741762,0,6.352347437549284,6.114963789401214
trial_150,123,53,275.2579526221032,1,0.3674095990060143,8.0275665231012
trial_150,124,440,-250.76681343675818,0,10.125361751120982,4.9892662267390335
trial_150,125,632,-215.17907641625683,0,8.678252506967056,7.118625008230769
trial_150,126,61,-181.0196324836459,0,12.136914493545245,14.073041816468173
trial_150,127,660,-165.8452470473303,0,2.3670814212978835,5.774339387427346
trial_150,128,491,-256.3931872159643,0,9.05737496319972,3.4425301617527917
trial_150,129,434,-230.78085057855117,0,7.39901686460105,4.506277394004503
trial_150,130,305,-187.36684973388327,0,6.926662260800033,8.340559738290187
trial_150,131,147,-226.1843543737735,0,12.352926673971401,9.713368974143663
trial_150,132,1000,-142.78607113288723,-1,6.122195792904661,11.843588679615946
trial_150,133,47,236.23559286325485,1,0.3911537572552183,4.179132674167057
trial_150,134,533,-156.72050911055356,0,4.501498251024743,8.85661471319746
trial_150,135,61,-201.1220361338352,0,7.868032578518233,7.718533759693277
trial_150,136,187,-222.99281476395652,0,8.870685162356265,6.552902880433523
trial_150,137,209,263.57545788105483,1,0.33485542448913486,6.787305063911328
trial_150,138,66,297.87704423552344,1,0.23063956710316502,10.245622916494286
trial_150,139,167,-216.49845011470467,0,6.316187996193026,4.650021846959971
trial_150,140,145,-122.1955669129119,0,8.034353899355803,15.892957078295856
trial_150,141,62,-196.4654955868983,0,11.508505156471534,11.842622814589864
trial_150,142,405,-127.2063908785761,0,5.811902738280892,13.065400230401117
trial_150,143,245,-228.15522193257547,0,13.631186545106084,10.727653018345308
trial_150,144,428,-196.9409452498504,0,4.66578003689667,4.9999902272588965
trial_150,145,553,-227.33736638801122,0,5.866540845615685,3.074485809371302
trial_150,146,952,338.0946126429502,1,0.3776470190469664,14.342436855806291
trial_150,147,137,-170.77113920027404,0,5.009699730438337,7.901335004959498
trial_150,148,76,-136.19769400097954,0,2.4849239707768187,8.815250297534512
trial_150,149,439,-203.47152212058091,0,13.102799208462214,12.760192215086327
trial_150,150,97,-221.4879765190796,0,6.104211092648372,3.951148879875748
trial_150,151,91,344.43787121505943,1,0.3064064211448444,14.886920070273508
trial_150,152,1000,-167.93721804641726,-1,5.590330492309337,8.796608687667618
trial_150,153,78,316.838573525746,1,0.3837897480397381,12.239289250105099
trial_150,154,39,-176.02983663763024,0,6.939810018480277,9.365314499457115
trial_150,155,187,-222.72121450899672,0,16.147048693772692,13.921033023850873
trial_150,156,389,-181.45812991655202,0,7.7467294371793525,9.584548626507539
trial_150,157,149,325.95490707552614,1,0.3817913787896872,13.126406606837795
trial_150,158,71,-144.15095273995556,0,8.87148408252092,14.664879212800095
trial_150,159,54,-159.21359551500018,0,10.579948064729727,14.703789982749964
trial_150,160,56,-179.1128401976575,0,8.792786857986925,11.057039237022272
trial_150,161,201,-158.28486809934574,0,12.38074575367035,16.51457933397206
trial_150,162,1000,-216.15123191600222,-1,9.676085982918528,8.060962791318314
trial_150,163,103,-134.16041823783766,0,5.6327844108836524,12.451564660322008
trial_150,164,71,-187.61538459948778,0,11.585209803250923,13.039955562551807
trial_150,165,240,-221.40744993498987,0,6.426683035008494,4.284752403326305
trial_150,166,1000,-183.55504231381911,-1,2.9859194702407628,4.630415238858849
trial_150,167,331,-130.07978738382099,0,4.74031895086061,11.717976729708765
trial_150,168,301,261.8060072680596,1,0.39841830385500837,6.628658933998716
